order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price_x,discount_pct,total_amount,first_name,last_name,gender,age,signup_date,region_x,tenure_days,product_name,category,brand,cost_price,unit_price_y,margin_pct,store_name,store_type,region_y,city,operating_cost,return_id,return_date,return_reason
O00111,2024-06-23,C0000,P0106,S020,In-Store,2,117.1,0.05,222.49,Patrick,Morgan,Male,18,2024-07-11,South,427,Brandb Follow,Apparel,Brandb,97.34,117.1,16.87,"Griffin, Walker and Medina Store",Franchise,West,New York,33326.39,,,
O00112,2024-09-12,C0286,P0206,Unknown,In-Store,2,44.72,0.2,71.55,Kara,Stevens,Male,66,2024-06-19,West,449,Brandb Police,Home & Kitchen,Branda,38.98,44.72,12.84,,,,,,,,
O00113,2024-05-11,C0311,P0228,Unknown,Online,1,59.1,0.0,59.1,Brenda,Stevenson,Male,29,2020-08-27,North,1841,Branda Herself,Electronics,Brandb,35.69,59.1,39.61,,,,,,,,
O00114,2025-03-26,C0788,P0266,S047,In-Store,3,273.92,0.1,739.58,Timothy,Scott,Female,50,2023-04-12,South,883,Brandb Often,Personal Care,Brandc,151.72,273.92,44.61,Hudson Group Store,Mall Kiosk,West,Phoenix,17643.68,,,
O00115,2025-02-03,C0603,P1083,S015,In-Store,1,186.78,0.1,168.1,Michelle,Simpson,Other,54,2020-08-07,East,1861,Brandd Part,Apparel,Branda,140.65,186.78,24.7,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O00116,2024-09-07,C0393,P0178,S008,In-Store,2,129.07,0.0,258.14,Brandon,Cooper,Male,46,2020-11-16,South,1760,Brandc Use,Personal Care,Brandc,94.08,129.07,27.11,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,,,
O00117,2024-09-09,C0670,P0390,Unknown,Online,1,178.02,0.2,142.42,Bryan,Turner,Male,63,2021-08-13,South,1490,Brandd Minute,Home & Kitchen,Unknown,92.46,178.02,48.06,,,,,,,,
O00118,2024-06-14,C0076,P1119,S019,In-Store,1,64.93,0.2,51.94,Craig,Martinez,Other,49,2024-02-06,West,583,Brandc Street,Personal Care,Brandd,51.65,64.93,20.45,Alvarado-Jackson Store,Mall Kiosk,West,Chicago,36260.28,,,
O00119,2024-08-13,C0206,P1092,S002,In-Store,1,48.28,0.05,45.87,Jason,Peters,Male,47,2023-12-03,South,648,Branda Himself,Personal Care,Brandc,34.56,48.28,28.42,Washington-Trujillo Store,Franchise,North,Los Angeles,66101.63,,,
O00120,2023-12-29,C0563,P0517,S048,In-Store,2,203.43,0.1,366.17,Amanda,Sampson,Female,33,2020-12-16,North,1730,Brandb Police,Personal Care,Brandd,172.69,203.43,15.11,"Phillips, Chavez and Medina Store",Franchise,South,New York,30518.79,,,
O00121,2025-03-01,C0459,P0240,S004,In-Store,1,85.49,0.2,68.39,John,Wagner,Male,44,2024-08-22,West,385,Branda Real,Personal Care,Unknown,52.45,85.49,38.65,Oconnor-Rhodes Store,Franchise,East,Los Angeles,40965.26,,,
O00122,2023-07-03,C0515,P0044,Unknown,Online,1,22.6,0.1,20.34,Elizabeth,Alvarez,Other,46,2023-07-22,East,782,Branda Argue,Home & Kitchen,Unknown,14.78,22.6,34.6,,,,,,,,
O00123,2024-06-24,C0132,P0593,Unknown,Online,2,71.58,0.0,143.16,William,Moore,Other,70,2024-01-09,West,611,Brandb Specific,Home & Kitchen,Brandc,37.74,71.58,47.28,,,,,,,,
O00124,2023-11-16,C0710,P0389,S025,In-Store,1,277.24,0.2,221.79,David,Harris,Other,22,2021-12-16,West,1365,Brandc Occur,Personal Care,Brandb,154.95,277.24,44.11,Jackson-Olson Store,Mall Kiosk,North,Houston,71949.97,,,
O00125,2024-05-25,C0525,P0153,Unknown,Online,1,56.67,0.2,45.34,Lee,Booker,Other,19,2020-08-14,West,1854,Brandc Surface,Personal Care,Brandd,28.68,56.67,49.39,,,,,,,,
O00126,2024-04-19,C0399,P0820,S013,In-Store,30,310.73,0.05,8855.800000000001,Christopher,Kennedy,Other,21,2020-12-06,East,1740,Brandc House,Home & Kitchen,Unknown,193.38,310.73,37.77,Ortiz-Smith Store,Mall Kiosk,North,Chicago,37877.11,,,
O00127,2023-08-13,C0585,P0446,S000,In-Store,3,89.71,0.2,215.3,Tony,Parker,Other,68,2023-04-25,South,870,Brandc Whole,Personal Care,Branda,61.91,89.71,30.99,Vincent Inc Store,Franchise,West,Chicago,62538.56,,,
O00128,2023-08-16,C0737,P1075,Unknown,Online,1,285.01,0.05,270.76,Robert,Bennett,Female,19,2023-05-25,North,840,Branda Those,Electronics,Brandc,191.46,285.01,32.82,,,,,,,,
O00129,2024-02-24,C0274,P1130,Unknown,Online,2,208.54,0.05,396.23,Nancy,Ray,Male,43,2023-03-26,East,900,Brandd Experience,Apparel,Brandd,178.82,208.54,14.25,,,,,,,,
O00130,2023-05-03,C0243,P0597,Unknown,Online,1,105.66,0.05,100.38,Kathy,Hughes,Other,44,2021-02-22,West,1662,Brandd Owner,Personal Care,Brandd,73.49,105.66,30.45,,,,,,R0190,2024-11-09,Defective
O00131,2024-05-15,C0284,P0272,Unknown,Online,2,43.92,0.0,87.84,Stephen,Roberts,Female,44,2023-02-05,West,949,Brandd Political,Apparel,Brandd,22.88,43.92,47.91,,,,,,,,
O00132,2024-01-28,C0254,P0430,S000,In-Store,2,126.13,0.1,227.03,Matthew,Wright,Other,27,2020-07-25,North,1874,Branda Place,Electronics,Brandd,78.96,126.13,37.4,Vincent Inc Store,Franchise,West,Chicago,62538.56,,,
O00133,2023-04-14,C0377,P0664,Unknown,Online,1,191.74,0.1,172.57,Cassandra,Sharp,Male,41,2020-08-22,South,1846,Brandd Look,Electronics,Branda,109.09,191.74,43.11,,,,,,,,
O00134,2025-01-16,C0418,P0603,S003,In-Store,1,31.8,0.0,31.8,Jeffrey,Roberts,Male,21,2024-01-15,North,605,Brandd Make,Apparel,Branda,24.75,31.8,22.17,Santana and Sons Store,Franchise,South,Phoenix,71089.4,R0046,2024-02-28,Defective
O00135,2023-05-07,C0224,P0572,Unknown,Online,1,271.22,0.0,271.22,Laura,James,Male,18,2021-02-04,West,1680,Brandc Responsibility,Personal Care,Brandd,177.14,271.22,34.69,,,,,,,,
O00136,2024-04-28,C0796,P1194,Unknown,Online,1,50.75,0.2,40.6,Jonathan,Gardner,Other,20,2023-03-08,South,918,Brandc Something,Apparel,Branda,33.5,50.75,33.99,,,,,,,,
O00137,2025-01-10,C0263,P1128,Unknown,Online,1,153.7,0.2,122.96,Katherine,Bryant,Other,44,2023-01-22,North,963,Brandb Simply,Personal Care,Brandc,86.72,153.7,43.58,,,,,,,,
O00138,2024-12-25,C0275,P0417,S051,In-Store,1,56.54,0.2,45.23,Evan,Ryan,Male,33,2023-08-15,West,758,Brandd Its,Home & Kitchen,Brandb,43.26,56.54,23.49,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O00139,2024-01-17,C0237,P0888,S057,In-Store,1,99.91,0.2,79.93,Dennis,Dixon,Male,38,2025-02-09,West,214,Branda One,Apparel,Brandd,50.37,99.91,49.58,"Crawford, Spencer and Lopez Store",Franchise,West,Houston,52756.63,,,
O00140,2023-10-05,C0185,P0940,Unknown,Online,2,21.41,0.05,40.68,Richard,Morris,Female,23,2023-10-24,West,688,Branda Past,Home & Kitchen,Brandb,16.72,21.41,21.91,,,,,,,,
O00141,2024-07-10,C0502,P0369,S001,In-Store,3,314.41,0.1,848.91,Karina,Thompson,Other,46,2021-02-14,North,1670,Brandc Piece,Home & Kitchen,Brandd,197.87,314.41,37.07,Wilson Inc Store,Flagship,East,Chicago,26957.43,,,
O00142,2023-06-01,C0181,P0807,S012,In-Store,1,135.25,0.0,135.25,Nancy,Hickman,Male,70,2024-05-25,South,474,Brandc Five,Electronics,Brandb,80.88,135.25,40.2,Rodriguez-Taylor Store,Franchise,South,Chicago,70369.79,,,
O00143,2023-04-23,C0436,P0502,S041,In-Store,2,256.28,0.2,410.05,Bradley,Hubbard,Male,27,2024-02-03,South,586,Brandd Hard,Apparel,Brandd,165.85,256.28,35.29,"Campbell, Brown and Flynn Store",Franchise,West,Phoenix,39178.96,,,
O00144,2023-05-03,C0539,P0281,S051,In-Store,2,197.67,0.0,395.34,Sherry,Williams,Male,53,2022-11-08,South,1038,Brandd Force,Electronics,Brandb,145.12,197.67,26.58,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O00145,2025-03-22,C0386,P0786,Unknown,Online,2,21.67,0.0,43.34,Terry,Davis,Male,35,2023-03-12,East,914,Brandd Physical,Electronics,Brandb,13.41,21.67,38.12,,,,,,,,
O00146,2024-10-21,C0659,P0089,Unknown,Online,2,229.1,0.0,458.2,Johnny,Nunez,Female,44,2022-03-31,East,1260,Brandd Answer,Personal Care,Brandb,150.01,229.1,34.52,,,,,,,,
O00147,2023-12-24,C0642,P0027,S000,In-Store,2,236.79,0.0,473.58,Heather,Ballard,Other,66,2023-08-10,East,763,Brandb Probably,Apparel,Brandd,189.64,236.79,19.91,Vincent Inc Store,Franchise,West,Chicago,62538.56,,,
O00148,2024-05-22,C0346,P0174,Unknown,Online,2,178.88,0.2,286.21,Jessica,Bradley,Female,62,2023-02-07,West,947,Brandb Decide,Apparel,Branda,123.85,178.88,30.76,,,,,,,,
O00149,2023-06-14,C0454,P0334,S030,In-Store,1,135.83,0.05,129.04,Gregory,Rivas,Other,46,2022-09-19,East,1088,Brandd While,Apparel,Brandb,118.75,135.83,12.57,"Armstrong, Anthony and Richmond Store",Mall Kiosk,North,Los Angeles,28293.15,,,
O00150,2023-06-30,C0556,P0547,S007,In-Store,2,235.33,0.0,470.66,Summer,Price,Other,69,2023-09-06,North,736,Brandc Dark,Personal Care,Brandb,147.83,235.33,37.18,Marshall PLC Store,Flagship,North,Los Angeles,51484.15,,,
O00151,2025-01-27,C0105,P1115,Unknown,Online,2,265.8,0.2,425.28,Kim,Stone,Male,47,2020-08-03,West,1865,Branda Become,Apparel,Unknown,159.26,265.8,40.08,,,,,,,,
O00152,2024-02-18,C0229,P0049,Unknown,Online,1,186.29,0.2,149.03,Jorge,Phillips,Male,39,2025-03-01,South,194,Brandc Bit,Personal Care,Unknown,135.98,186.29,27.01,,,,,,,,
O00153,2024-04-28,C0671,P0587,Unknown,Online,2,78.06,0.2,124.9,Andrew,Davis,Other,65,2023-05-10,East,855,Brandd Offer,Electronics,Brandc,63.84,78.06,18.22,,,,,,R0116,2023-06-15,No Longer Needed
O00154,2024-06-27,C0732,P0230,S007,In-Store,2,73.43,0.05,139.52,Kimberly,Harrell,Female,44,2023-12-02,North,649,Brandd Car,Personal Care,Brandc,47.04,73.43,35.94,Marshall PLC Store,Flagship,North,Los Angeles,51484.15,R0067,2024-01-03,Defective
O00155,2023-09-26,C0288,P0731,Unknown,Online,1,138.18,0.1,124.36,Gregory,Pitts,Female,58,2021-07-28,West,1506,Branda Ok,Personal Care,Brandc,113.54,138.18,17.83,,,,,,,,
O00156,2024-01-29,C0086,P0088,S011,In-Store,3,361.93,0.2,868.63,Isaac,Ferrell,Other,42,2022-07-09,West,1160,Brandb Compare,Personal Care,Brandc,190.26,361.93,47.43,Dunlap-Thornton Store,Flagship,East,Chicago,50349.53,,,
O00157,2023-06-09,C0614,P0371,S009,In-Store,4,229.56,0.1,826.42,Heather,Barrera,Female,19,2020-08-13,North,1855,Brandc Range,Apparel,Brandd,131.42,229.56,42.75,"Rasmussen, Meyers and Mendoza Store",Franchise,West,Chicago,21491.12,,,
O00158,2024-09-03,C0293,P0713,S017,In-Store,1,175.75,0.2,140.6,Willie,Mills,Female,47,2023-01-24,West,961,Brandd Begin,Personal Care,Brandb,139.9,175.75,20.4,Robinson PLC Store,Flagship,East,Phoenix,47603.84,R0074,2024-11-27,Late Delivery
O00159,2023-07-20,C0271,P0156,S055,In-Store,1,140.3,0.05,133.28,Christine,Moore,Male,21,2020-04-28,East,1962,Brandb Smile,Personal Care,Brandc,104.23,140.3,25.71,"Harrington, Blackburn and Soto Store",Franchise,West,Chicago,35954.96,R0192,2024-03-27,Wrong Item
O00160,2023-09-30,C0150,P0655,Unknown,Online,2,25.85,0.2,41.36,Jeremy,Jones,Female,60,2023-10-20,South,692,Brandd Can,Electronics,Brandd,15.47,25.85,40.15,,,,,,,,
O00161,2023-04-16,C0526,P0979,S007,In-Store,2,117.11,0.2,187.38,Michael,Brown,Other,25,2021-08-09,East,1494,Branda Order,Personal Care,Brandc,65.36,117.11,44.19,Marshall PLC Store,Flagship,North,Los Angeles,51484.15,,,
O00162,2024-12-12,C0285,P0296,Unknown,Online,1,34.89,0.05,33.15,Kayla,Thompson,Female,35,2021-07-10,West,1524,Brandb Popular,Home & Kitchen,Brandc,25.01,34.89,28.32,,,,,,,,
O00163,2024-08-26,C0394,P0722,S027,In-Store,3,17.67,0.2,42.41,Sarah,Larson,Male,63,2021-01-02,North,1713,Branda Part,Personal Care,Brandb,15.35,17.67,13.13,King-Williams Store,Mall Kiosk,East,Chicago,45672.59,,,
O00164,2025-01-22,C0423,P0682,Unknown,Online,1,197.42,0.05,187.55,Robert,Hayes,Other,68,2025-04-07,South,157,Branda Let,Electronics,Brandc,130.65,197.42,33.82,,,,,,,,
O00165,2025-03-27,C0562,P1018,S031,In-Store,2,167.01,0.05,317.32,John,Mckenzie,Male,55,2023-06-20,East,814,Brandc Participant,Electronics,Brandc,129.58,167.01,22.41,Thomas Group Store,Mall Kiosk,South,Chicago,27319.04,R0169,2023-07-03,No Longer Needed
O00166,2023-07-14,C0594,P0863,S049,In-Store,1,109.7,0.05,104.22,Ryan,Castro,Male,44,2021-06-23,East,1541,Branda Although,Electronics,Brandb,72.06,109.7,34.31,"Aguirre, Smith and Leonard Store",Mall Kiosk,North,Chicago,14498.37,,,
O00167,2024-07-15,C0240,P0740,Unknown,Online,3,149.47,0.0,448.41,Shane,Aguirre,Female,35,2024-09-16,East,360,Branda Office,Personal Care,Brandc,110.35,149.47,26.17,,,,,,,,
O00168,2023-09-29,C0485,P0273,S003,In-Store,3,125.14,0.1,337.88,David,Krause,Male,63,2023-07-26,North,778,Brandd Continue,Home & Kitchen,Branda,85.9,125.14,31.36,Santana and Sons Store,Franchise,South,Phoenix,71089.4,,,
O00169,2025-01-02,C0797,P0285,Unknown,Online,1,86.63,0.05,82.3,Jordan,Smith,Other,56,2020-04-29,West,1961,Brandc Everybody,Home & Kitchen,Branda,74.63,86.63,13.85,,,,,,,,
O00170,2024-07-18,C0564,P0862,Unknown,Online,1,105.88,0.05,100.59,Jessica,Miller,Female,33,2022-10-16,East,1061,Brandd Reveal,Home & Kitchen,Brandc,85.38,105.88,19.36,,,,,,,,
O00171,2025-04-09,C0141,P0240,S045,In-Store,2,85.49,0.05,162.43,Jean,Joseph,Other,28,2024-12-31,East,254,Branda Real,Personal Care,Unknown,52.45,85.49,38.65,"Mcguire, Powers and Lang Store",Flagship,South,Los Angeles,14128.74,,,
O00172,2023-07-05,C0026,P0869,S044,In-Store,1,216.72,0.0,216.72,Vincent,Henry,Other,40,2024-09-15,North,361,Brandc Onto,Personal Care,Brandb,171.43,216.72,20.9,Martin Ltd Store,Franchise,North,Houston,49696.45,,,
O00173,2025-01-08,C0075,P0976,S055,In-Store,1,290.2,0.05,275.69,Brian,Parker,Female,30,2022-11-10,East,1036,Brandc Face,Electronics,Brandd,146.74,290.2,49.43,"Harrington, Blackburn and Soto Store",Franchise,West,Chicago,35954.96,,,
O00174,2024-08-04,C0374,P0289,Unknown,Online,2,17.32,0.0,34.64,David,Nunez,Male,68,2023-07-07,North,797,Branda Toward,Home & Kitchen,Brandb,13.54,17.32,21.82,,,,,,,,
O00175,2024-12-12,C0426,P0306,S030,In-Store,1,148.17,0.05,140.76,Amy,Shaw,Female,47,2024-08-16,North,391,Branda Federal,Electronics,Brandb,102.31,148.17,30.95,"Armstrong, Anthony and Richmond Store",Mall Kiosk,North,Los Angeles,28293.15,,,
O00176,2024-10-19,C0715,P0613,S046,In-Store,1,316.84,0.1,285.16,John,Phillips,Female,30,2021-08-03,North,1500,Branda Day,Home & Kitchen,Brandd,194.29,316.84,38.68,Castillo and Sons Store,Flagship,South,Chicago,78806.3,,,
O00177,2024-09-22,C0660,P0027,Unknown,Online,1,236.79,0.05,224.95,William,Miller,Female,38,2024-07-13,East,425,Brandb Probably,Apparel,Brandd,189.64,236.79,19.91,,,,,,,,
O00178,2025-03-21,C0657,P0065,S011,In-Store,1,103.15,0.05,97.99,Richard,Martinez,Female,50,2023-01-24,East,961,Brandc Moment,Personal Care,Brandb,57.03,103.15,44.71,Dunlap-Thornton Store,Flagship,East,Chicago,50349.53,,,
O00179,2023-11-11,C0433,P0930,S053,In-Store,3,201.43,0.1,543.86,James,George,Female,55,2024-04-10,West,519,Brandc Other,Electronics,Branda,135.99,201.43,32.49,"Taylor, David and Williams Store",Flagship,West,Phoenix,46405.19,,,
O00180,2024-08-15,C0513,P0626,S027,In-Store,1,352.02,0.05,334.42,Olivia,Jones,Female,31,2020-06-27,East,1902,Brandb Public,Electronics,Brandd,184.56,352.02,47.57,King-Williams Store,Mall Kiosk,East,Chicago,45672.59,,,
O00181,2023-05-09,C0094,P1068,S017,In-Store,2,222.82,0.05,423.36,Rebecca,Blankenship,Male,44,2020-08-13,North,1855,Brandc Throughout,Electronics,Brandb,121.13,222.82,45.64,Robinson PLC Store,Flagship,East,Phoenix,47603.84,,,
O00182,2024-04-07,C0410,P0114,Unknown,Online,1,291.58,0.05,277.0,Brandy,Morgan,Other,52,2020-04-11,East,1979,Brandb You,Personal Care,Brandb,148.09,291.58,49.21,,,,,,,,
O00183,2025-03-24,C0572,P0158,S029,In-Store,1,106.61,0.2,85.29,Abigail,Adams,Male,21,2020-04-20,West,1970,Brandb Value,Apparel,Branda,58.87,106.61,44.78,"Lester, Walker and Snyder Store",Mall Kiosk,South,Los Angeles,43440.79,,,
O00184,2024-09-02,C0657,P0829,S010,In-Store,2,244.31,0.0,488.62,Richard,Martinez,Female,50,2023-01-24,East,961,Brandd Ability,Electronics,Branda,170.36,244.31,30.27,Bennett-Salazar Store,Flagship,South,Houston,22350.49,,,
O00185,2024-04-15,C0662,P0868,Unknown,Online,2,207.53,0.0,415.06,Jennifer,Reyes,Female,32,2024-04-05,East,524,Brandb Need,Home & Kitchen,Brandc,131.45,207.53,36.66,,,,,,,,
O00186,2023-06-15,C0371,P0687,Unknown,Online,2,207.29,0.1,373.12,Angela,Davis,Other,50,2024-04-30,North,499,Brandc Man,Electronics,Brandc,163.92,207.29,20.92,,,,,,,,
O00187,2024-12-12,C0109,P0133,Unknown,Online,2,50.24,0.0,100.48,Tina,Holder,Female,54,2023-04-23,West,872,Brandc Physical,Electronics,Brandb,28.1,50.24,44.07,,,,,,,,
O00188,2023-08-18,C0316,P0384,S040,In-Store,1,35.44,0.0,35.44,Kenneth,Clark,Male,59,2022-07-14,West,1155,Branda Commercial,Apparel,Brandd,22.73,35.44,35.86,Adkins-Escobar Store,Flagship,West,New York,16780.95,,,
O00189,2024-11-15,C0087,P1167,S036,In-Store,1,55.44,0.2,44.35,David,Fleming,Male,54,2022-01-30,West,1320,Brandb Least,Apparel,Brandb,27.8,55.44,49.86,Blankenship-Brown Store,Franchise,West,Phoenix,31558.52,,,
O00190,2023-10-09,C0322,P0190,S000,In-Store,1,232.24,0.1,209.02,Christina,Burgess,Male,18,2021-10-19,South,1423,Branda Middle,Personal Care,Brandc,136.2,232.24,41.35,Vincent Inc Store,Franchise,West,Chicago,62538.56,,,
O00191,2024-02-09,C0407,P1024,Unknown,Online,1,22.98,0.2,18.38,Megan,Stevens,Male,37,2021-07-02,North,1532,Branda None,Electronics,Brandd,15.49,22.98,32.59,,,,,,,,
O00192,2024-09-16,C0132,P0199,S057,In-Store,4,115.92,0.0,463.68,William,Moore,Other,70,2024-01-09,West,611,Brandc Grow,Electronics,Brandd,58.8,115.92,49.28,"Crawford, Spencer and Lopez Store",Franchise,West,Houston,52756.63,,,
O00193,2023-10-08,C0793,P0307,Unknown,Online,3,184.0,0.2,441.6,Charles,Lee,Male,26,2023-05-13,East,852,Branda Him,Home & Kitchen,Brandc,142.29,184.0,22.67,,,,,,,,
O00194,2024-04-27,C0038,P0594,Unknown,Online,1,9.3,0.2,7.44,Jamie,Hopkins,Male,40,2024-09-22,West,354,Branda And,Home & Kitchen,Brandd,7.22,9.3,22.37,,,,,,,,
O00195,2023-12-03,C0640,P0191,S014,In-Store,1,208.21,0.05,197.8,Melissa,Brown,Female,68,2024-07-27,North,411,Brandd Face,Home & Kitchen,Branda,136.59,208.21,34.4,Jones-Harris Store,Flagship,West,Houston,39588.81,,,
O00196,2023-07-10,C0669,P0288,S010,In-Store,2,281.92,0.1,507.46,Kyle,Reilly,Female,37,2022-05-17,East,1213,Brandb Owner,Apparel,Branda,144.63,281.92,48.7,Bennett-Salazar Store,Flagship,South,Houston,22350.49,,,
O00197,2025-02-18,C0134,P0694,Unknown,Online,2,156.82,0.2,250.91,Elizabeth,Brooks,Other,64,2023-07-31,North,773,Brandb Write,Home & Kitchen,Branda,89.41,156.82,42.99,,,,,,,,
O00198,2024-03-04,C0729,P0793,Unknown,Online,2,273.34,0.0,546.68,Christopher,Morales,Male,28,2021-08-22,East,1481,Branda Mission,Apparel,Brandd,166.17,273.34,39.21,,,,,,,,
O00199,2025-01-03,C0580,P1018,Unknown,Online,1,167.01,0.0,167.01,Luke,Arnold,Female,57,2020-08-26,North,1842,Brandc Participant,Electronics,Brandc,129.58,167.01,22.41,,,,,,,,
O00200,2025-02-01,C0316,P1120,S051,In-Store,1,146.64,0.0,146.64,Kenneth,Clark,Male,59,2022-07-14,West,1155,Branda City,Apparel,Unknown,124.35,146.64,15.2,Anderson-Norman Store,Flagship,North,New York,28625.65,,,
O00201,2023-10-11,C0465,P0642,Unknown,Online,2,258.83,0.1,465.89,Nicole,Garcia,Other,59,2021-11-30,North,1381,Brandc Level,Personal Care,Brandd,171.06,258.83,33.91,,,,,,,,
O00202,2024-09-09,C0286,P1180,S005,In-Store,2,89.37,0.0,178.74,Kara,Stevens,Male,66,2024-06-19,West,449,Brandc Agency,Personal Care,Branda,47.06,89.37,47.34,Mayer-Scott Store,Flagship,North,Houston,14898.94,,,
O00203,2024-06-05,C0790,P0943,Unknown,Online,1,181.12,0.2,144.9,Julie,Pugh,Male,19,2022-11-20,North,1026,Brandd Because,Apparel,Brandd,104.17,181.12,42.49,,,,,,,,
O00204,2023-12-11,C0781,P0905,S008,In-Store,1,138.07,0.0,138.07,Latasha,Morales,Male,63,2020-11-11,South,1765,Branda Movement,Electronics,Brandb,108.67,138.07,21.29,Mcdaniel-Bennett Store,Flagship,South,Phoenix,15471.52,,,
O00205,2024-10-14,C0499,P0081,S018,In-Store,1,102.43,0.2,81.94,Kristina,Manning,Female,23,2021-04-09,South,1616,Brandd Need,Apparel,Branda,60.34,102.43,41.09,Woods Ltd Store,Franchise,South,Chicago,36631.52,,,
O00206,2024-08-26,C0634,P0264,S032,In-Store,2,69.39,0.1,124.9,Denise,Chandler,Male,66,2024-03-05,South,555,Brandd Pretty,Apparel,Brandb,40.26,69.39,41.98,Martin-Hernandez Store,Franchise,South,New York,18171.15,,,
O00207,2024-03-27,C0698,P0846,S016,In-Store,4,257.54,0.0,1030.16,Charles,Gordon,Other,37,2024-09-09,North,367,Brandc Own,Personal Care,Brandd,178.48,257.54,30.7,Berg-Hall Store,Mall Kiosk,North,Houston,39917.81,,,
O00208,2024-12-09,C0659,P0116,S015,In-Store,2,196.71,0.0,393.42,Johnny,Nunez,Female,44,2022-03-31,East,1260,Brandc Sometimes,Home & Kitchen,Brandb,166.99,196.71,15.11,"Gibson, Smith and Simpson Store",Franchise,West,Los Angeles,67372.27,,,
O00209,2024-08-06,C0107,P0595,S036,In-Store,1,277.06,0.2,221.65,Rachel,Reynolds,Female,19,2024-06-09,West,459,Branda Style,Home & Kitchen,Brandc,158.47,277.06,42.8,Blankenship-Brown Store,Franchise,West,Phoenix,31558.52,,,
O00210,2024-10-29,C0228,P0795,S042,In-Store,2,255.38,0.0,510.76,Jennifer,Rogers,Male,24,2021-10-21,North,1421,Branda Especially,Electronics,Brandd,133.58,255.38,47.69,Miller-Douglas Store,Mall Kiosk,West,Los Angeles,22348.09,R0127,2025-03-24,No Longer Needed
O00211,2023-10-07,C0479,P1095,S029,In-Store,2,96.11,0.0,192.22,Mary,Farmer,Male,24,2021-08-18,South,1485,Brandd Concern,Electronics,Brandc,70.02,96.11,27.15,"Lester, Walker and Snyder Store",Mall Kiosk,South,Los Angeles,43440.79,,,
O00212,2023-08-05,C0749,P0221,S059,In-Store,2,58.35,0.2,93.36,Cory,Wise,Other,24,2023-07-15,South,789,Brandb Network,Apparel,Brandd,48.73,58.35,16.49,"Foster, Gutierrez and Li Store",Franchise,West,Los Angeles,11797.63,,,
O00213,2023-12-07,C0204,P0822,S020,In-Store,2,79.83,0.1,143.69,Lance,James,Female,42,2022-07-19,South,1150,Branda Defense,Personal Care,Branda,55.27,79.83,30.77,"Griffin, Walker and Medina Store",Franchise,West,New York,33326.39,,,
O00214,2024-12-31,C0497,P0435,S030,In-Store,4,254.88,0.0,1019.52,Holly,Deleon,Male,66,2024-08-04,South,403,Brandb Team,Apparel,Brandd,186.13,254.88,26.97,"Armstrong, Anthony and Richmond Store",Mall Kiosk,North,Los Angeles,28293.15,,,
O00215,2023-11-30,C0039,P1116,Unknown,Online,1,207.01,0.2,165.61,Jonathan,Brown,Female,31,2021-08-20,South,1483,Brandd Hard,Apparel,Branda,176.53,207.01,14.72,,,,,,,,
O00216,2023-06-28,C0218,P0655,S038,In-Store,2,25.85,0.2,41.36,Jared,Turner,Male,56,2023-04-25,South,870,Brandd Can,Electronics,Brandd,15.47,25.85,40.15,"Brown, Wallace and Martin Store",Mall Kiosk,South,Chicago,62411.11,,,
O00217,2024-11-24,C0370,P0880,S013,In-Store,1,166.53,0.0,166.53,Amber,Bentley,Other,35,2024-09-28,South,348,Brandd Tv,Electronics,Brandb,97.2,166.53,41.63,Ortiz-Smith Store,Mall Kiosk,North,Chicago,37877.11,,,
O00218,2025-02-16,C0023,P0866,Unknown,Online,2,64.96,0.05,123.42,Patricia,Stephens,Other,44,2020-09-30,North,1807,Brandd Use,Personal Care,Brandb,36.84,64.96,43.29,,,,,,,,
O00219,2023-11-20,C0070,P0560,S019,In-Store,1,59.02,0.2,47.22,Michelle,Mitchell,Male,65,2024-08-06,North,401,Branda Effort,Apparel,Brandc,33.92,59.02,42.53,Alvarado-Jackson Store,Mall Kiosk,West,Chicago,36260.28,,,
